,1BY6WEcLGh8j5v7,1IF53ai7Xc0U56Y,3PZuoBAID5Wc2HD,7JYdWkrLSPkdwr4,McdE0feGgRqW7Ca,VHMLBKoKgIrUVDU,WRmjgnKYAwPKWDb,YxYtjZvoooNbGkE,ZnxXDlPa8U1GXgE,ZoEaEvLYb1n2sOq,adLQvlD726eNBSB,bvBOhCH3iADSZry,iCRJl6heRkivqQ3,ih0vzX44oOqAx2f,pkci93gMrogZuBj,rGa61gmuvPhdLxV,sjndEbLyjtCKgGv,uHbuxQJl8lW7ozc,wCURE6d3bPkepu2,z9Y9gH1T5YWrNuG,zBIq5rxdHJRwDNY,zVJPv84UY57bAof
2020-06-14 10:00:00,7223.857143,6337.428571,7178.5,7176.142857,7981.75,7406.571429,7087.125,7778.714286,7594.714286,7853.571429,6266.714286,7081.571429,7930.25,7419.0,8036.142857,7920.375,7864.0,8092.571429,6973.0,6925.428571,7901.0,7887.25
2020-06-14 10:15:00,10398.75,7287.142857,7302.714286,7042.875,8752.428571,7268.0,7269.857143,8467.571429,7200.625,8653.285714,7334.142857,10592.875,8836.714286,6940.875,8920.25,8760.714286,8701.142857,8939.625,7807.5,7745.375,8885.142857,8657.714286
2020-06-14 10:30:00,10731.42857,7192.875,6952.625,6826.428571,11169.875,6989.142857,6873.125,10822.625,6981.142857,10840.25,7306.375,10955.57143,10778.75,6770.857143,10230.14286,10389.75,10762.0,10246.85714,8591.714286,8483.285714,10681.5,10575.875
2020-06-14 10:45:00,2155.375,7119.571429,7918.571429,7697.125,10457.0,7851.125,7771.142857,9929.0,7791.75,9934.285714,7164.571429,2474.5,10752.71429,7571.25,10890.5,11043.57143,10431.42857,10968.0,11109.85714,10764.14286,10797.71429,10633.28571
2020-06-14 11:00:00,0.0,7942.375,9042.75,8677.285714,11755.75,8809.428571,8858.375,11653.0,8612.0,11666.25,7996.25,0.0,11782.125,8330.714286,11443.57143,11845.125,11700.625,11491.42857,10133.125,10011.375,11909.375,11437.0
2020-06-14 11:15:00,0.0,8979.0,11210.14286,10876.375,14418.42857,11606.375,11382.71429,14466.85714,11373.125,14312.71429,9071.142857,0.0,14436.28571,10849.75,14149.875,14285.71429,14357.42857,14125.625,11340.57143,11083.42857,14289.57143,14329.14286
2020-06-14 11:30:00,0.0,10839.5,10021.25,9930.714286,11504.71429,9958.142857,10108.375,12362.375,9871.142857,12159.875,11170.5,0.0,11319.5,9679.571429,11978.57143,11910.875,11170.14286,12408.0,14471.125,14370.5,11837.875,12325.25
2020-06-14 11:45:00,0.0,10485.42857,12528.71429,12294.375,8734.75,12255.75,12006.28571,7843.142857,11747.25,7902.0,10393.0,0.0,8034.714286,11526.875,7421.571429,7661.0,8278.125,7578.857143,11334.85714,10899.71429,7557.428571,8002.428571
2020-06-14 12:00:00,0.0,12363.625,14351.125,14204.0,6618.714286,14299.85714,14116.25,6429.625,14273.28571,6449.5,12669.0,0.0,6613.75,14126.42857,6596.75,6572.0,6511.857143,6720.625,8789.375,8639.5,6526.25,6647.125
2020-06-14 12:15:00,0.0,14302.71429,11831.42857,11893.0,8785.0,12494.71429,11647.42857,8631.714286,11710.625,8571.142857,14416.14286,0.0,8610.142857,11946.0,8147.714286,8346.857143,8395.25,7898.0,6499.142857,6479.142857,8303.714286,8595.428571
2020-06-14 12:30:00,0.0,11942.5,7801.625,7945.875,10498.71429,8308.25,7713.0,9844.125,8068.0,9886.75,12230.625,0.0,10146.625,7854.285714,10205.625,10093.0,10349.57143,10205.0,8754.375,8723.0,9844.875,9988.375
2020-06-14 12:45:00,0.0,7679.285714,6283.571429,6258.285714,6714.0,6428.285714,6248.0,6448.857143,6542.25,6418.0,7636.428571,0.0,6473.857143,6361.5,6473.285714,6393.571429,6552.375,6548.428571,10279.0,10109.42857,6398.714286,6484.714286
2020-06-14 13:00:00,0.0,6427.5,8781.25,8690.75,5954.857143,8984.0,8849.75,5820.125,8932.714286,5927.625,6492.875,0.0,6092.285714,8616.571429,5854.625,6162.625,5913.142857,5797.125,6783.0,6598.5,6109.428571,5910.125
2020-06-14 13:15:00,0.0,8618.571429,9508.285714,9583.571429,5907.25,10021.71429,9486.857143,5900.428571,10402.42857,5884.428571,8952.714286,0.0,5835.0,10002.71429,5796.0,5823.571429,5811.75,5842.857143,5848.571429,5732.571429,5809.375,5905.0
2020-06-14 13:30:00,0.0,9728.25,6663.0,6851.125,4331.857143,6997.75,6720.428571,4186.5,7016.75,4114.25,9728.75,0.0,4201.0,6562.875,4058.875,4105.285714,4213.285714,4111.125,5853.875,5692.75,4093.0,4249.714286
2020-06-14 13:45:00,0.0,6658.0,5926.5,5896.142857,2960.375,5991.142857,5921.75,2826.714286,5918.857143,2809.285714,6939.571429,0.0,2917.0,5737.428571,2850.428571,2887.75,2896.25,2884.0,4263.142857,4280.714286,2868.875,2930.0
2020-06-14 14:00:00,3272.875,6006.285714,6063.0,5787.5,2242.142857,5902.0,6066.857143,2170.375,5921.75,2177.375,6109.142857,3496.75,2233.714286,5719.75,2221.875,2233.142857,2200.714286,2232.625,2901.375,2893.625,2205.857143,2257.857143
2020-06-14 14:15:00,7387.142857,5842.625,4161.125,3949.714286,1767.0,4025.571429,4187.0,1748.857143,4298.142857,1763.428571,5878.625,7117.714286,1774.875,4223.571429,1760.714286,1789.125,1767.875,1750.285714,2181.857143,2179.285714,1789.375,1736.5
2020-06-14 14:30:00,5989.625,4028.142857,2858.428571,2824.0,1680.714286,2892.75,2845.428571,1613.625,2946.125,1642.5,4051.428571,5929.75,1687.571429,2868.75,1664.125,1701.714286,1676.285714,1658.5,1742.625,1707.625,1696.428571,1649.857143
2020-06-14 14:45:00,8691.285714,2890.625,2214.5,2147.285714,1046.125,2195.857143,2194.125,971.4285714,2237.428571,971.7142857,2922.0,8279.714286,1046.375,2187.0,994.5714286,1048.5,1032.375,1008.714286,1650.142857,1625.571429,1030.375,1050.25
2020-06-14 15:00:00,9763.875,2226.142857,1826.428571,1780.375,585.8571429,1806.75,1806.714286,577.8571429,1772.875,584.0,2252.142857,9140.0,594.5714286,1722.125,605.0,603.7142857,585.5714286,606.75,1019.875,1020.75,589.0,594.8571429
2020-06-14 15:15:00,6526.285714,1842.125,1683.5,1683.714286,396.75,1715.285714,1671.0,387.875,1674.857143,390.5,1861.375,6689.0,394.75,1631.428571,391.0,396.625,395.25,395.0,567.7142857,567.1428571,389.75,394.375
2020-06-14 15:30:00,5337.285714,1747.285714,1010.428571,1013.125,252.1428571,1033.5,1011.0,249.5714286,1044.75,252.7142857,1772.571429,5433.142857,252.4285714,1023.875,249.5,253.2857143,250.5714286,253.625,396.5714286,396.4285714,250.7142857,251.4285714
2020-06-14 15:45:00,5295.75,1050.625,568.0,570.5714286,62.42857143,575.0,554.25,68.625,574.0,70.5,1068.0,5365.625,65.75,567.7142857,57.57142857,66.5,63.28571429,56.85714286,255.375,253.375,64.375,56.125
2020-06-14 16:00:00,4009.857143,596.1428571,387.0,390.125,0.0,395.25,380.0,0.0,395.875,0.0,604.2857143,3813.428571,0.0,387.75,0.0,0.0,0.0,0.0,61.28571429,60.71428571,0.0,0.0
2020-06-14 16:15:00,2740.125,405.25,249.125,249.8571429,0.0,251.4285714,246.5,0.0,251.2857143,0.0,415.125,2688.875,0.0,247.5714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 16:30:00,2071.857143,259.1428571,59.14285714,66.125,0.0,66.5,58.71428571,0.0,69.125,0.0,269.1428571,2044.714286,0.0,67.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 16:45:00,1626.5,70.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.375,1626.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 17:00:00,1533.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 17:15:00,975.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 17:30:00,517.5714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.1428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 17:45:00,360.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 18:00:00,228.1428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.1428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 18:15:00,53.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-14 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15 03:15:00,0.0,0.0,0.0,0.0,96.42857143,0.0,0.0,104.5,0.0,91.625,0.0,0.0,73.57142857,0.0,90.125,92.625,96.0,90.625,0.0,0.0,90.42857143,92.375
2020-06-15 03:30:00,0.0,0.0,0.0,0.0,463.75,0.0,0.0,456.0,0.0,459.0,0.0,0.0,448.875,0.0,457.8571429,467.8571429,463.5,460.5714286,110.5714286,98.14285714,445.625,463.5714286
2020-06-15 03:45:00,0.0,0.0,0.0,0.0,983.0,0.0,0.0,962.0,0.0,964.75,0.0,0.0,955.7142857,0.0,966.25,979.625,971.5714286,976.25,462.125,463.375,950.8571429,977.875
2020-06-15 04:00:00,0.0,0.0,89.875,95.28571429,1497.75,97.28571429,88.25,1452.714286,109.4285714,1452.142857,0.0,0.0,1458.625,108.7142857,1449.857143,1465.285714,1472.25,1465.428571,967.7142857,970.7142857,1445.25,1470.857143
2020-06-15 04:15:00,0.0,100.0,462.5714286,466.25,2088.285714,470.75,459.4285714,2090.625,458.875,2108.375,113.0,0.0,2058.714286,452.0,2068.75,2036.714286,2069.571429,2091.25,1471.0,1475.5,2070.0,2021.714286
2020-06-15 04:30:00,0.0,468.375,984.125,974.8571429,2186.125,988.4285714,976.75,2106.571429,969.1428571,2057.714286,479.75,0.0,2143.25,947.7142857,2253.571429,2137.625,2115.625,2336.857143,2038.428571,2041.0,2087.25,2310.625
2020-06-15 04:45:00,0.0,989.4285714,1493.571429,1479.375,1960.714286,1506.75,1487.142857,1899.625,1482.0,1942.0,1008.142857,0.0,1965.0,1448.125,2057.5,1992.857143,1957.285714,2062.875,2221.428571,2300.714286,1972.714286,1931.571429
2020-06-15 05:00:00,0.0,1507.875,2203.375,2158.714286,3903.25,2199.571429,2140.0,3801.428571,2104.857143,3665.0,1531.5,0.0,3696.5,2029.571429,3723.0,3610.0,3763.75,3872.142857,1820.625,1810.5,3604.125,3691.875
2020-06-15 05:15:00,0.0,2230.428571,2156.0,2084.375,6519.0,2133.125,2134.714286,6042.714286,2159.25,6230.285714,2267.142857,0.0,6283.142857,2117.375,5835.0,5998.571429,6155.428571,5831.5,3576.714286,3683.0,6383.0,6002.285714
2020-06-15 05:30:00,0.0,2199.25,1919.875,1930.714286,7733.428571,1947.714286,1872.5,7227.875,1900.857143,7151.875,2219.25,0.0,7405.125,1863.142857,7001.571429,7192.5,7370.428571,7184.142857,6421.125,6223.625,7130.5,7477.75
2020-06-15 05:45:00,87.0,2002.857143,3796.428571,3649.75,8249.625,3760.625,3656.857143,7274.714286,3677.125,7508.142857,2019.285714,84.28571429,7783.0,3611.0,7304.875,7657.428571,7810.375,7684.75,7561.142857,7694.428571,7807.714286,7602.857143
2020-06-15 06:00:00,421.75,3667.625,6443.125,6635.714286,7345.428571,6602.0,6477.125,7426.5,6484.285714,7295.25,3748.0,416.625,7414.875,6515.0,7349.428571,7122.0,7294.428571,7687.0,7820.125,7910.375,7118.375,7571.875
2020-06-15 06:15:00,893.0,6617.285714,8379.571429,7705.375,8332.5,8020.625,8235.285714,7453.142857,7535.25,7498.571429,6427.142857,882.2857143,7934.0,7241.375,7296.857143,7694.0,8175.375,7090.0,7213.857143,7322.428571,8141.142857,7575.428571
2020-06-15 06:30:00,1375.125,8263.625,6846.25,7692.428571,8878.142857,7904.571429,6426.125,8669.375,7961.0,9220.25,8562.25,1357.0,8661.625,7769.428571,8181.375,8661.75,8807.142857,8879.875,8412.25,8391.625,9049.5,8636.625
2020-06-15 06:45:00,1940.714286,7876.857143,7441.428571,7233.285714,9415.75,7576.857143,7232.571429,8965.428571,7610.25,8724.571429,7907.428571,1956.142857,8971.285714,7308.625,8840.142857,8986.571429,8911.625,8992.428571,8874.857143,8916.714286,8531.428571,9054.571429
2020-06-15 07:00:00,2007.75,7572.5,8292.625,8590.125,9134.0,8696.75,8168.125,8953.625,7995.714286,8772.0,7734.25,1952.875,8585.375,8002.285714,8386.25,8343.5,8570.714286,9068.25,9085.875,8837.25,8546.25,8891.75
2020-06-15 07:15:00,1704.285714,8859.857143,8997.857143,9254.285714,9369.875,9381.0,8900.571429,8431.857143,9156.571429,8181.857143,8646.142857,1735.714286,8548.857143,8595.714286,8027.571429,8115.142857,9044.375,8557.142857,8912.428571,9227.571429,8872.142857,8329.142857
2020-06-15 07:30:00,3454.5,9563.5,9332.25,8680.5,12431.42857,8977.0,9458.5,11644.5,8958.5,11729.5,9509.25,3429.375,11833.71429,8563.875,11956.375,12162.375,11899.71429,12151.75,9424.375,9403.625,12069.71429,12203.5
2020-06-15 07:45:00,5930.714286,8701.714286,8461.571429,8770.571429,10213.25,9141.0,8328.857143,7557.428571,9013.285714,7630.571429,8574.428571,5587.714286,10234.125,8470.0,9354.428571,9764.571429,10664.625,8779.0,11874.71429,11719.71429,11036.625,10346.42857
2020-06-15 08:00:00,7050.125,8632.5,9446.285714,8710.875,11200.14286,8810.875,8745.428571,8553.875,8611.875,9429.5,8821.125,7002.125,11262.85714,8505.875,9927.25,10413.75,11271.57143,10880.875,11067.875,9989.75,11484.85714,10914.5
2020-06-15 08:15:00,6653.142857,9302.285714,12318.5,11779.28571,10925.75,12266.71429,11673.625,8890.857143,11344.71429,8643.714286,9662.285714,6992.0,10544.875,11191.57143,8938.0,9890.285714,10240.625,8951.0,12264.57143,11080.85714,11527.625,9085.285714
2020-06-15 08:30:00,7119.0,12126.875,7910.571429,11303.25,8719.857143,11188.0,8254.142857,6939.375,10166.25,8038.25,12585.5,7076.625,8515.0,10009.875,7706.0,8495.375,8154.285714,6936.375,10900.25,10897.375,8676.571429,7787.375
2020-06-15 08:45:00,7424.142857,10915.85714,8717.0,12640.0,8204.625,12495.85714,8387.875,7514.857143,11026.85714,7890.571429,10752.71429,7198.0,7979.875,11496.85714,9287.285714,7902.428571,8590.5,9165.428571,7808.285714,8409.0,8102.625,8107.571429
2020-06-15 09:00:00,8573.0,11850.85714,9151.857143,10488.875,8983.285714,11866.875,9028.285714,9556.875,10715.875,8902.5,11591.57143,8264.714286,8730.0,9886.375,10893.0,9095.0,8097.0,10161.625,9106.5,7907.125,8392.428571,10855.28571
2020-06-15 09:15:00,8986.625,12094.5,7545.0,7848.428571,9850.375,7851.285714,7755.75,10203.14286,7410.428571,9363.857143,12283.0,8303.875,9528.125,6561.428571,10518.14286,9969.75,9474.375,10641.57143,8430.285714,8422.857143,9508.875,9908.5
2020-06-15 09:30:00,8658.857143,7647.142857,8176.428571,7997.625,6211.428571,8151.25,8348.285714,6191.875,8265.0,6387.125,7917.0,8530.0,6221.428571,8197.75,7065.0,6448.714286,6128.571429,6775.125,9463.714286,9695.285714,6065.428571,7279.0
2020-06-15 09:45:00,7887.75,8329.375,9117.125,8965.142857,5675.125,9293.142857,9403.875,5727.428571,8090.428571,5858.142857,8082.125,7770.875,5679.875,7852.428571,5718.285714,5672.625,5687.25,5628.0,6808.5,6442.625,5790.0,5508.0
2020-06-15 10:00:00,10819.71429,8029.285714,9936.714286,9137.375,6780.285714,9610.5,10129.0,6552.571429,9309.125,6426.571429,7759.714286,10508.57143,6469.571429,9132.75,7236.125,6476.285714,6428.571429,7031.75,5566.857143,5472.428571,6531.428571,6877.857143
2020-06-15 10:15:00,8642.0,9677.375,5934.5,5716.0,10645.71429,5811.857143,5825.375,9627.625,5928.857143,9623.5,9547.0,9114.375,10624.5,5824.0,10682.42857,9987.75,10694.57143,11275.14286,6383.75,6417.375,10033.625,10120.25
2020-06-15 10:30:00,9716.142857,5954.285714,6093.857143,5875.375,6622.875,6088.625,6040.857143,5970.142857,5750.0,5753.0,5961.285714,9599.714286,5929.142857,5511.875,6201.375,6087.0,6194.375,6253.75,10674.14286,10301.85714,5916.714286,6045.142857
2020-06-15 10:45:00,11087.375,6026.75,6864.75,6363.428571,3729.285714,6548.428571,6930.25,3603.25,6341.571429,3596.0,6120.875,10594.625,3756.375,6303.0,3725.571429,3812.0,3663.285714,3795.142857,6110.5,6334.5,3690.375,3864.875
2020-06-15 11:00:00,7742.857143,6647.0,10453.14286,9512.75,3611.625,9982.375,10044.0,3329.571429,10150.125,3324.285714,6678.285714,7217.857143,3530.428571,10003.625,3647.714286,3538.857143,3557.5,3809.428571,3582.285714,3661.285714,3449.857143,3639.571429
2020-06-15 11:15:00,8682.25,10022.625,5770.375,5721.428571,3961.571429,5753.714286,5616.25,4090.75,5664.0,4084.625,10103.75,7482.125,4051.125,5497.857143,3925.625,3996.5,3887.0,3792.0,3487.0,3534.25,4057.625,4000.875
2020-06-15 11:30:00,7880.571429,5936.0,3279.714286,3397.857143,6224.375,3448.428571,3185.714286,5754.714286,3500.75,5972.714286,5943.0,7529.285714,6258.714286,3468.625,6160.857143,6184.428571,6198.5,6055.571429,3940.857143,3871.714286,6226.714286,6239.0
2020-06-15 11:45:00,7923.375,3583.875,3352.375,3274.5,10688.57143,3334.125,3249.25,9343.125,3326.571429,9557.875,3574.125,8262.75,10154.5,3310.285714,11056.75,10295.0,10551.14286,11008.375,6228.25,6123.375,10403.75,11030.0
2020-06-15 12:00:00,5498.142857,3335.0,4190.857143,4038.571429,6949.375,4191.857143,4159.285714,6470.428571,4126.571429,7197.714286,3320.714286,5341.857143,6280.0,3954.0,7302.428571,6437.714286,6896.625,7442.142857,10571.28571,10431.0,6224.571429,6554.571429
2020-06-15 12:15:00,5304.75,4262.125,6466.25,6437.0,6498.428571,6474.625,6278.625,6647.75,6144.0,6206.625,4349.625,5343.125,6702.142857,6013.625,6665.0,6799.0,6612.285714,6777.0,6877.125,6726.0,6847.428571,6105.375
2020-06-15 12:30:00,5960.0,6483.857143,8644.142857,10248.14286,6435.625,10459.42857,8594.142857,6637.0,9695.142857,6636.714286,6538.857143,5864.428571,6346.625,9630.428571,6539.0,6401.428571,6397.75,6896.0,6403.714286,6192.285714,6296.0,6702.571429
2020-06-15 12:45:00,8969.875,10347.5,7798.428571,6959.125,5645.857143,7362.375,6960.428571,5144.75,7177.5,5540.625,10456.75,9056.75,5566.142857,6744.125,5731.375,5995.5,5529.571429,5846.25,6238.125,6209.875,5424.285714,5876.0
2020-06-15 13:00:00,5000.0,7304.857143,6539.75,6309.0,6024.875,6367.0,6352.625,6464.714286,6406.285714,6551.857143,7576.714286,5051.714286,6321.625,6229.857143,5901.142857,5702.428571,6048.625,5995.285714,5198.857143,5563.571429,6330.25,5856.857143
2020-06-15 13:15:00,3131.125,6650.75,6387.142857,5934.75,1801.142857,6167.375,6260.0,1819.25,6273.5,1828.25,6737.875,3131.75,1812.857143,6085.25,1910.25,1884.625,1794.285714,1928.875,6052.25,5719.125,1806.428571,1867.5
2020-06-15 13:30:00,2889.857143,6111.0,5132.25,5343.428571,2536.625,5253.428571,4890.125,2431.714286,4880.285714,2455.714286,6184.857143,2931.142857,2509.625,5057.571429,2513.142857,2541.857143,2523.375,2515.714286,1752.285714,1746.857143,2508.0,2496.857143
2020-06-15 13:45:00,3982.625,5462.5,6887.857143,6421.625,3574.571429,6706.0,7310.857143,3515.625,6342.875,3477.375,5553.25,3896.375,3530.571429,6185.5,3486.0,3503.5,3523.428571,3499.875,2494.125,2472.625,3498.428571,3501.875
2020-06-15 14:00:00,5692.142857,6423.428571,1881.875,1761.857143,4224.25,1790.714286,1861.375,4079.142857,1772.428571,4115.285714,7068.857143,5622.0,4107.125,1723.571429,4240.0,4158.428571,4064.0,4202.285714,3527.571429,3486.571429,4029.875,4289.571429
2020-06-15 14:15:00,8455.571429,1832.142857,2449.714286,2470.625,2812.857143,2506.5,2416.428571,2735.0,2473.875,2754.5,1850.0,9517.142857,2856.285714,2415.75,2820.25,2904.714286,2808.0,2792.125,4227.142857,4280.857143,2823.142857,2840.714286
